"Y","A","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185"
1,0,0,1,4,18,8,-1,12,0.73,0,28,4,20,20,20,10,10,20,0,7,6,6,6,6,5,5,5,2,7,239,12,1,1,0,2,8,8,167,3,4,63,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,10,15,15,20,15,20,15,-1,-1,-1,-1,-1,-1,15,15,20,15,20,15,9,9,9,9,9,-1,-1,-1,-1,-1,1,2,10,1,10,4,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,20,20,15,15,10,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,10,10,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,1,14,20,5,5,15,-0.21,0,23,4,20,20,20,20,20,0,0,6,10,8,8,8,4,6,8,2,11,179,9,56,16,10450,3,6,3,137,1,2,73,7,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1,6,-1,25,25,25,15,10,0,20,10,20,10,20,20,25,10,25,20,15,5,8,8,8,9,9,8,8,9,9,10,8,9,8,9,8,8,8,6,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,-1,-1,-1,-1,-1,-1,25,25,15,25,5,5,20,10,25,15,15,15,20,20,20,20,10,10,8,9,10,9,9,8,8,9,8,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,0,1,7,16,14,14,15,-0.5,1,22,2,18.37,18.37,20.41,20.41,16.33,6.12,0,4,6,6,5,5,5,4,4,2,8,200,11,1,1,0,2,9,8,146,109,1,219,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,-1,113.6,181.8,227.3,181.8,113.6,181.8,90,80,90,80,90,90,222.2,133.3,177.8,200,88.9,177.8,50,50,70,90,70,-10,-10,-10,-10,-10,8,10,10,10,10,10,10,6,0,2,140,200,200,180,140,140,70,80,100,70,70,5,3,3,-10,-10,-10,-10,-10,-10,156.9,176.5,196.1,156.9,156.9,156.9,80,80,80,90,90,80,204.1,142.9,163.3,183.7,142.9,163.3,70,70,90,70,80,-10,-10,-10,-10,-10,0,0,0,-1,-1,150.9,169.8,188.7,169.8,150.9,169.8,-10,-10,-10,-10,-10,-10,90,80,70,80,90,90,100,70,80,90,70,-10,60,60,90,70,80,-10,-10,-10,-10,-10
0,0,1,1,2,19,2,-1,4,-0.08,0,21,4,30,5,30,15,15,5,1,9,8,9,7,8,-1,8,8,2,10,104,9,1,1,0,2,2,4,109,1,2,34,7,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,20,35,20,10,10,5,-1,-1,-1,-1,-1,-1,20,20,20,25,5,10,7,8,5,7,7,-1,-1,-1,-1,-1,7,7,7,9,8,7,8,6,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,3,2,-1,-1,-1,-1,-1,-1,75,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,7,7,8,7,-1,-1,-1,-1,-1,1,0,0,-1,-1,70,10,10,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,7,7,-1,-1,-1,-1,-1
0,1,1,1,9,20,14,12,3,0,0,23,4,15.38,19.23,17.31,19.23,9.62,19.23,0,2,3,4,2,3,2,2,2,2,11,175,3,1,1,0,2,8,4,86,1,3,264,2,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,-1,95.2,190.5,238.1,190.5,47.6,238.1,100,60,20,90,30,80,166.7,214.3,71.4,214.3,142.9,190.5,40,90,70,90,40,-10,-10,-10,-10,-10,4,7,8,5,6,2,4,6,2,-1,162.8,209.3,232.6,139.5,46.5,209.3,50,90,70,60,30,5,1,2,-10,-10,-10,-10,-10,-10,150,200,225,175,25,225,100,60,20,100,30,60,183.7,163.3,122.4,204.1,163.3,163.3,50,90,90,50,50,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,0,1,9,20,14,14,14,-0.07,0,23,2,25.64,17.95,15.38,20.51,10.26,10.26,0,3,7,6,3,6,3,4,2,2,7,131,14,1,1,0,4,8,6,59,1,3,171,7,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,-1,153.8,192.3,173.1,192.3,96.2,192.3,90,90,90,90,90,90,256.4,179.5,128.2,153.8,153.8,128.2,70,90,70,90,70,-10,-10,-10,-10,-10,8,7,7,6,6,6,6,4,2,0,166.7,187.5,166.7,166.7,145.8,166.7,60,70,70,60,70,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,0,0,0,-1,150,150,200,200,150,150,-10,-10,-10,-10,-10,-10,70,60,70,60,60,60,90,90,80,70,70,-10,120,90,90,90,80,-10,-10,-10,-10,-10
0,0,1,1,4,18,17,-1,8,0.41,1,29,2,10,20,20,20,20,10,1,8,7,8,3,8,6,7,7,2,23,239,12,1,1,0,2,1,2,61,185,2,346,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,5,40,20,15,20,0,5,-1,-1,-1,-1,-1,-1,30,14,14,14,14,14,8,8,8,8,8,-1,-1,-1,-1,-1,10,10,10,-1,-1,-1,10,3,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,1,2,-1,-1,-1,-1,-1,-1,30,20,15,20,0,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,-1,-1,-1,-1,-1,2,1,1,-1,-1,40,15,10,15,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,-1,-1,-1,-1,-1
0,0,1,1,21,22,19,6,14,-0.59,0,29,3,40,10,30,10,10,-1,0,1,2,3,2,2,1,1,1,2,7,166,6,105,1,0,4,7,2,101,1,3,338,7,4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,8,-1,25,15,20,20,10,10,50,5,5,25,0,15,30,20,10,20,5,15,8,9,8,8,9,8,9,7,8,7,5,6,7,6,7,8,7,6,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,3,50,20,10,20,0,0,30,20,10,20,10,10,40,10,20,30,0,0,40,0,10,30,10,10,7,8,7,8,10,7,7,8,7,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1,1,9,20,5,8,18,0.47,0,25,4,17.65,17.65,17.65,15.69,15.69,15.69,0,3,6,7,8,-1,3,4,2,2,14,132,14,1,1,0,3,1,2,127,152,3,164,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,-1,186,209.3,232.6,232.6,23.3,116.3,90,30,40,90,80,80,181.8,113.6,159.1,181.8,204.5,159.1,80,80,80,90,30,-10,-10,-10,-10,-10,8,6,7,6,6,3,5,3,2,-1,184.2,210.5,210.5,157.9,105.3,131.6,70,80,70,80,50,5,1,1,-10,-10,-10,-10,-10,-10,184.2,210.5,210.5,184.2,105.3,105.3,90,60,60,80,70,70,155.6,155.6,177.8,177.8,177.8,155.6,70,70,80,80,60,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,1,1,0,16,6,8,8,1,0.58,1,29,2,20,20,20,10,10,20,0,6,8,7,4,8,5,6,6,2,14,35,9,240,64,26100,2,1,2,54,1,1,213,7,9,2,9,8,7,7,7,6,5,9,5,5,8,7,5,5,4,6,-1,30,20,30,10,5,5,40,10,10,20,10,10,20,10,20,10,35,5,7,9,8,9,9,7,8,9,9,8,6,9,6,6,6,4,7,5,2,3,30,10,20,10,20,10,8,8,9,8,9,6,1,1,-1,-1,-1,-1,-1,-1,30,10,20,20,10,10,30,10,10,20,20,10,20,10,30,10,20,10,7,7,9,8,9,7,7,8,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,0,1,2,16,3,-1,12,-0.57,0,23,2,25,10,35,15,0,15,0,4,6,4,1,1,1,2,5,2,5,223,4,1,1,0,4,9,7,95,1,1,272,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3,10,20,40,10,10,10,-1,-1,-1,-1,-1,-1,40,5,20,20,5,10,5,8,6,7,8,-1,-1,-1,-1,-1,7,6,5,4,4,4,6,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,2,-1,-1,-1,-1,-1,-1,10,10,30,20,10,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,7,6,7,-1,-1,-1,-1,-1,0,0,0,-1,-1,25,10,30,15,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,8,6,8,-1,-1,-1,-1,-1
1,1,1,1,17,11,4,12,5,0.13,1,27,2,30,15,15,30,0,10,0,7,9,7,7,7,7,7,8,2,14,232,14,166,17,20100,2,1,2,44,260,2,111,9,9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,5,-1,40,12,18,12,6,12,60,5,5,20,5,5,30,15,10,20,20,5,9,8,7,10,7,9,9,10,7,7,5,8,7,4,3,4,5,6,-1,-1,50,10,15,10,5,5,8,9,8,7,5,7,3,3,50,5,15,15,5,10,50,10,10,10,15,5,50,20,5,15,5,5,35,20,10,15,15,5,8,10,10,7,6,7,8,9,7,6,2,1,1,1,-1,50,10,15,10,5,10,60,10,15,5,5,5,50,5,5,10,25,5,45,10,5,5,30,5,8,9,9,7,7,8,7,9,6,6
0,0,1,1,21,22,11,18,16,0.3,0,25,4,15,20,25,20,10,10,1,7,9,8,9,7,7,8,3,2,7,20,11,88,32,23500,2,5,7,132,167,3,300,2,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,6,-1,23,14,19,16,10,18,30,10,15,20,10,15,20,15,15,20,20,10,6,7,6,7,5,6,7,8,6,6,7,8,7,7,6,6,7,6,0,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,3,25,10,15,20,10,20,20,15,20,15,10,20,25,15,15,20,10,15,20,15,15,15,20,15,7,8,7,7,6,7,7,8,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,13,9,2,2,3,0.38,1,28,2,17,17,17,17,16,16,1,9,6,8,7,7,6,6,5,2,14,98,10,11,34,9451,2,1,2,169,1,1,328,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,-1,22,12,30,25,10,1,30,5,30,5,20,10,10,10,20,40,10,10,7,10,8,10,10,9,10,10,8,8,7,9,8,8,7,6,10,7,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,30,15,30,15,5,5,40,10,20,10,10,10,40,10,20,10,10,10,8,9,9,9,9,8,10,10,7,7,0,0,0,-1,-1,30,20,20,10,10,10,10,30,30,10,10,10,40,10,20,10,10,10,30,10,30,20,5,5,9,10,10,8,9,9,10,10,7,7
0,0,0,1,9,20,6,6,20,-0.21,0,27,4,15.56,17.78,17.78,17.78,17.78,13.33,1,7,8,8,8,5,5,7,5,2,11,191,11,1,1,0,2,3,10,198,175,1,257,2,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,8,-1,153.8,192.3,192.3,192.3,134.6,134.6,70,90,70,90,100,80,227.3,159.1,181.8,181.8,113.6,136.4,90,80,100,100,80,-10,-10,-10,-10,-10,7,8,7,7,8,6,7,5,2,6,166.7,125,208.3,208.3,125,166.7,90,70,100,90,60,8,3,3,-10,-10,-10,-10,-10,-10,160,120,200,180,160,180,90,100,70,80,60,90,208.3,125,187.5,187.5,125,166.7,90,70,90,80,70,-10,-10,-10,-10,-10,0,4,1,1,-1,156.9,156.9,196.1,176.5,156.9,156.9,-10,-10,-10,-10,-10,-10,80,80,70,80,90,80,90,80,70,80,60,-10,80,80,90,90,80,-10,-10,-10,-10,-10
0,0,0,0,5,10,8,-1,9,0.07,1,-1,2,40,20,20,20,-1,-1,1,7,-1,8,8,8,8,7,8,2,5,220,14,1,1,0,2,4,2,82,1,1,158,10,5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,7,20,15,15,25,25,20,0,-1,-1,-1,-1,-1,-1,30,5,10,30,5,20,8,9,8,9,9,-1,-1,-1,-1,-1,6,10,6,9,6,4,8,7,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,3,-1,-1,-1,-1,-1,-1,30,10,10,30,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,8,9,8,-1,-1,-1,-1,-1,0,2,1,-1,0,15,15,20,20,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,7,9,8,9,-1,-1,-1,-1,-1
0,0,1,1,12,14,7,7,6,0.54,1,35,2,15,20,25,15,15,10,1,8,10,9,9,9,10,9,9,2,7,196,16,18,60,27395,2,3,2,169,79,2,214,6,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1,5,-1,25,5,30,15,5,20,50,0,10,25,0,15,25,20,10,20,15,10,8,7,7,9,9,9,10,8,5,9,4,6,6,4,4,2,3,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,3,-1,-1,-1,-1,-1,-1,30,10,20,15,10,15,40,10,10,15,10,15,35,15,15,10,10,15,8,7,9,7,8,8,9,8,6,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,0,1,2,16,6,-1,5,-0.02,0,27,1,35,10,20,15,10,10,0,7,-1,-1,-1,-1,-1,7,7,2,10,249,3,1,1,0,2,7,9,34,1,2,40,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,20,25,20,15,15,5,-1,-1,-1,-1,-1,-1,40,5,10,30,5,10,8,7,8,8,6,-1,-1,-1,-1,-1,5,4,8,5,8,3,5,3,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,40,10,20,20,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,7,7,8,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,1,1,15,18,4,6,17,0.27,1,33,1,20,20,20,15,15,10,1,5,6,7,6,8,5,5,2,2,14,132,14,223,17,20100,1,1,2,159,204,5,88,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,-1,30,25,20,15,5,5,25,10,25,15,20,5,25,10,25,15,20,5,8,8,10,9,10,8,8,9,10,9,5,10,10,10,10,10,7,5,2,1,20,20,20,20,10,10,8,8,9,10,10,6,1,3,-1,-1,-1,-1,-1,-1,50,10,10,10,10,10,20,10,20,10,30,10,50,10,10,10,10,10,8,8,9,10,10,8,9,9,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1,1,4,18,9,-1,5,0.62,1,23,2,15,15,20,15,15,20,0,3,5,6,4,7,1,2,6,2,10,44,9,1,1,0,2,8,10,56,208,1,44,7,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,6,5,40,5,20,10,10,15,-1,-1,-1,-1,-1,-1,40,5,10,20,15,10,8,8,8,9,9,-1,-1,-1,-1,-1,8,7,7,7,7,8,8,7,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,3,-1,-1,-1,-1,-1,-1,50,5,20,10,5,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,9,8,9,-1,-1,-1,-1,-1,1,0,0,-1,-1,40,10,20,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,9,8,9,-1,-1,-1,-1,-1
1,0,0,1,21,22,22,22,8,-0.11,0,24,6,30,30,30,5,2,3,1,8,8,9,8,8,8,8,6,2,7,188,16,163,1,26892,2,1,2,79,180,4,22,6,1,1,9,9,9,9,1,0,8,9,8,9,10,6,8,6,6,2,-1,20,20,20,20,5,15,50,0,10,20,10,10,90,0,0,10,0,0,6,8,7,6,4,6,9,4,6,5,4,6,6,5,5,5,5,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,1,14,20,13,13,16,0.5,1,25,4,15,10,25,25,10,15,1,7,7,7,6,5,5,7,5,2,9,34,9,165,51,25533,4,10,8,124,238,2,324,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,-1,30,10,15,20,15,10,40,5,15,15,5,20,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,5,9,8,5,5,4,4,6,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,30,10,20,20,10,10,50,10,10,10,10,10,40,10,10,20,10,10,30,10,15,20,15,10,7,9,9,8,9,7,9,10,8,9
0,0,0,1,11,21,5,5,8,0.1,0,23,1,25,15,20,20,10,10,1,8,8,8,8,8,7,8,6,2,9,159,10,225,21,13258,6,1,11,212,104,1,328,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,-1,7,35,20,20,5,13,18,13,14,10,33,12,50,8,9,17,5,11,6,10,8,9,5,6,10,8,7,6,7,9,9,8,6,-1,7,5,0,5,6,38,16,14,5,21,8,10,9,9,4,8,3,2,-1,-1,-1,-1,-1,-1,13,29,12,18,8,20,23,5,10,15,27,20,40,2,12,18,5,23,7,10,9,8,4,6,10,8,9,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,1,1,2,19,10,-1,8,-0.19,1,27,2,10,20,20,15,20,15,0,7,7,8,-1,8,-1,8,6,2,12,105,9,1,1,0,2,6,7,230,1,3,35,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,-1,-1,-1,-1,-1,-1,20,20,20,10,10,20,7,8,6,8,7,-1,-1,-1,-1,-1,6,6,6,6,5,5,5,6,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,3,-1,-1,-1,-1,-1,-1,25,25,0,25,0,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,8,6,7,-1,-1,-1,-1,-1,0,0,0,-1,-1,30,20,20,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,10,5,7,-1,-1,-1,-1,-1
1,1,1,1,19,15,8,5,4,-0.04,0,30,1,15,20,10,30,5,20,0,9,10,8,10,6,-1,8,9,-1,16,254,16,177,1,0,6,5,7,137,85,1,128,6,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,-1,20,20,20,15,15,10,20,20,30,10,20,10,20,10,20,20,15,15,7,7,7,8,9,7,9,9,8,8,7,8,7,7,6,5,8,7,0,4,7,7,6,7,6,6,8,7,7,7,8,6,1,1,20,16,16,16,16,16,20,16,16,16,16,16,16,20,16,16,16,16,16,20,16,16,16,16,8,9,9,8,9,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,1,17,14,7,7,2,0.01,0,24,2,35,10,25,20,5,5,1,7,10,7,10,6,8,8,7,2,6,152,2,131,28,11311,1,1,2,153,1,2,184,1,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5,-1,25,5,20,25,15,10,50,2,8,45,1,4,50,1,4,25,10,10,7,9,9,9,9,7,9,10,10,10,8,10,7,10,9,10,9,8,2,4,30,10,20,20,10,10,7,9,10,10,10,3,3,2,-1,-1,-1,-1,-1,-1,30,10,20,20,10,10,50,2,3,40,3,2,40,2,3,30,3,2,7,9,10,10,10,7,8,8,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,0,1,7,16,2,2,16,-0.16,0,29,1,16,18,18,18,14,16,1,7,8,8,8,8,7,7,7,2,11,35,9,1,1,0,4,7,5,55,1,1,45,7,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,5,-1,150.9,169.8,169.8,188.7,188.7,132.1,90,90,90,90,90,90,238.1,166.7,142.9,238.1,95.2,119,80,90,90,90,80,-10,-10,-10,-10,-10,7,5,7,8,8,6,5,1,1,-1,153.8,173.1,192.3,192.3,192.3,96.2,80,80,90,70,90,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
1,0,0,1,4,18,1,-1,18,0.11,1,32,2,30,10,30,20,10,0,1,10,9,7,8,8,9,9,5,2,12,150,7,1,1,0,2,6,10,234,44,2,178,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,5,6,10,10,20,20,20,20,-1,-1,-1,-1,-1,-1,40,5,15,20,10,10,8,7,8,7,7,-1,-1,-1,-1,-1,2,8,10,1,7,1,2,5,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,3,-1,-1,-1,-1,-1,-1,30,20,15,15,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,7,9,7,-1,-1,-1,-1,-1,0,2,1,-1,-1,15,15,15,20,20,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,7,7,8,6,-1,-1,-1,-1,-1
0,0,1,1,21,22,1,2,22,0.3,0,30,3,15,20,20,20,5,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,95,6,215,1,0,2,1,2,88,1,2,17,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,-1,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,8,9,8,9,9,8,9,7,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,40,5,20,30,5,0,25,15,20,20,10,10,25,15,20,20,10,10,30,20,15,25,5,5,8,9,9,8,8,8,8,7,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,0,1,21,22,2,2,18,0.29,0,28,2,20,20,20,20,0,20,0,4,7,7,7,7,6,4,4,2,6,180,6,158,1,0,4,1,2,59,1,3,95,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,-1,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,3,9,9,9,7,3,9,9,6,6,7,8,8,8,7,8,8,5,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,1,10,20,10,25,5,30,10,20,10,20,10,30,30,20,10,20,10,10,30,20,10,15,10,15,3,8,9,8,8,3,7,7,6,6,0,0,0,-1,-1,15,15,15,15,15,25,15,15,15,15,15,25,25,20,10,15,10,15,25,20,10,15,10,15,6,9,5,7,5,3,8,8,5,5
